Date/Time,Unit,Value
7/15/11 5:03:01 AM,C,23.691
7/15/11 6:03:01 AM,C,23.191
7/15/11 7:03:01 AM,C,23.191
7/15/11 8:03:01 AM,C,26.191
7/15/11 9:03:01 AM,C,27.191
7/15/11 10:03:01 AM,C,30.188
7/15/11 11:03:01 AM,C,32.684
7/15/11 12:03:01 PM,C,34.68
7/15/11 1:03:01 PM,C,35.179
7/15/11 2:03:01 PM,C,36.176
7/15/11 3:03:01 PM,C,36.675
7/15/11 4:03:01 PM,C,34.68
7/15/11 5:03:01 PM,C,33.183
7/15/11 6:03:01 PM,C,33.183
7/15/11 7:03:01 PM,C,34.68
7/15/11 8:03:01 PM,C,32.684
7/15/11 9:03:01 PM,C,30.688
7/15/11 10:03:01 PM,C,26.691
